date,crop,price_per_kg,volume_kg
2019-10-23,cucumber,1333.14,379246.47
2019-10-24,cucumber,1285.91,339909.72
2019-10-25,cucumber,1194.1,379970.2
2019-10-26,cucumber,1132.61,364278.95
2019-10-28,cucumber,1247.41,487448.69
2019-10-29,cucumber,1472.92,261504.78
2019-10-30,cucumber,1679.7,297549.19
2019-10-31,cucumber,1749.69,227782.38
2019-11-01,cucumber,1663.51,250081.17
2019-11-02,cucumber,1873.63,258480.64
2019-11-04,cucumber,1989.47,398719.64
2019-11-05,cucumber,2115.8,211318.0
2019-11-06,cucumber,1977.94,257135.74
2019-11-07,cucumber,2078.92,178541.18
2019-11-08,cucumber,2088.0,239708.71
2019-11-09,cucumber,2182.17,219301.48
2019-11-11,cucumber,2285.25,326551.61
2019-11-12,cucumber,2422.06,163995.8
2019-11-13,cucumber,2320.09,257748.2
2019-11-14,cucumber,2436.17,141499.39
2019-11-15,cucumber,2304.85,211989.7
2019-11-16,cucumber,2336.86,163428.5
2019-11-18,cucumber,2581.64,256840.91
2019-11-19,cucumber,2597.2,184216.64
2019-11-20,cucumber,2616.43,171876.05
2019-11-21,cucumber,2667.56,137348.87
2019-11-22,cucumber,2882.47,154481.22
2019-11-23,cucumber,2741.71,166903.0
2019-11-25,cucumber,2850.68,304925.0
2019-11-26,cucumber,2581.91,191937.95
2019-11-27,cucumber,2470.91,229547.21
2019-11-28,cucumber,2298.01,173024.0
2019-11-29,cucumber,2323.2,208793.92
2019-11-30,cucumber,2162.15,167799.04
2019-12-02,cucumber,2367.46,299742.82
2019-12-03,cucumber,2415.62,176962.08
2019-12-04,cucumber,2543.63,203285.0
2019-12-05,cucumber,2324.23,155465.0
2019-12-06,cucumber,2430.28,209644.0
2019-12-07,cucumber,2119.79,169689.14
2019-12-09,cucumber,2212.68,333826.0
2019-12-10,cucumber,2127.54,169153.0
2019-12-11,cucumber,2264.66,219282.21
2019-12-12,cucumber,2205.34,166430.1
2019-12-13,cucumber,2280.89,214693.4
2019-12-14,cucumber,2121.72,173987.9
2019-12-16,cucumber,2196.59,370696.0
2019-12-17,cucumber,2047.96,189949.23
2019-12-18,cucumber,2175.47,234453.0
2019-12-19,cucumber,1961.03,187551.5
2019-12-20,cucumber,2085.19,227077.53
2019-12-21,cucumber,1913.12,194390.8
2019-12-23,cucumber,2032.75,350247.8
2019-12-24,cucumber,2008.04,164605.0
2019-12-25,cucumber,2181.81,182811.0
2019-12-26,cucumber,2293.38,147552.8
2019-12-27,cucumber,2653.26,180599.5
2019-12-28,cucumber,2847.36,140489.0
2019-12-30,cucumber,3324.24,274678.0
2019-12-31,cucumber,3318.77,180700.5
2020-01-02,cucumber,3155.51,2177.0
2020-01-03,cucumber,3240.1,346250.0
2020-01-04,cucumber,3219.34,132457.0
2020-01-06,cucumber,3447.66,297364.5
2020-01-07,cucumber,3351.04,137939.0
2020-01-08,cucumber,3420.32,165446.0
2020-01-09,cucumber,3238.6,105285.0
2020-01-10,cucumber,3392.74,137739.0
2020-01-11,cucumber,3389.66,117051.0
2020-01-13,cucumber,3720.75,259184.0
2020-01-14,cucumber,3667.77,123132.0
2020-01-15,cucumber,3793.55,177629.0
2020-01-16,cucumber,3737.36,122676.0
2020-01-17,cucumber,4016.86,166640.0
2020-01-18,cucumber,4257.28,141794.0
2020-01-20,cucumber,4712.9,284615.0
2020-01-21,cucumber,4885.6,140457.0
2020-01-22,cucumber,5328.68,193733.0
2020-01-23,cucumber,4638.82,221946.0
2020-01-24,cucumber,2755.99,180049.0
2020-01-28,cucumber,2551.76,443903.0
2020-01-29,cucumber,2503.49,191551.0
2020-01-30,cucumber,2584.36,174981.0
2020-01-31,cucumber,2536.26,191709.0
2020-02-01,cucumber,2529.53,190228.0
2020-02-03,cucumber,2860.24,291868.0
2020-02-04,cucumber,3073.74,131610.0
2020-02-05,cucumber,3687.57,171565.0
2020-02-06,cucumber,3483.32,139880.0
2020-02-07,cucumber,3173.29,182028.0
2020-02-08,cucumber,2939.5,142277.0
2020-02-10,cucumber,2982.19,308362.0
2020-02-11,cucumber,2940.29,155569.0
2020-02-12,cucumber,2794.75,215984.0
2020-02-13,cucumber,2618.56,170445.5
2020-02-14,cucumber,2664.88,235000.2
2020-02-15,cucumber,2674.77,187973.4
2020-02-17,cucumber,2726.33,412708.0
2020-02-18,cucumber,2583.0,182050.2
2020-02-19,cucumber,2538.74,215395.0
2020-02-20,cucumber,2467.19,185258.4
2020-02-21,cucumber,2669.75,223880.8
2020-02-22,cucumber,2808.92,200905.0
2020-02-24,cucumber,2843.69,387868.3
2020-02-25,cucumber,3058.17,185105.5
2020-02-26,cucumber,3656.25,217957.0
2020-02-27,cucumber,4611.37,161873.0
2020-02-28,cucumber,3834.17,239630.0
2020-02-29,cucumber,3272.99,201891.5
2020-03-02,cucumber,3126.36,415537.5
2020-03-03,cucumber,3012.1,198059.0
2020-03-04,cucumber,2878.22,276227.0
2020-03-05,cucumber,2706.14,245700.0
2020-03-06,cucumber,2601.84,300009.0
2020-03-07,cucumber,2450.68,272475.0
2020-03-09,cucumber,2334.63,548123.0
2020-03-10,cucumber,2454.08,282147.0
2020-03-11,cucumber,2450.82,323564.0
2020-03-12,cucumber,2680.41,259275.0
2020-03-13,cucumber,3143.9,274542.0
2020-03-14,cucumber,3281.45,319604.0
2020-03-16,cucumber,2669.38,648143.3
2020-03-17,cucumber,2329.28,350518.36
2020-03-18,cucumber,2186.22,387602.2
2020-03-19,cucumber,2189.41,359086.5
2020-03-20,cucumber,2175.85,393406.45
2020-03-21,cucumber,2249.44,414240.56
2020-03-23,cucumber,1869.08,851555.0
2020-03-24,cucumber,1892.81,431909.7
2020-03-25,cucumber,1865.02,539884.16
2020-03-26,cucumber,1973.15,491782.4
2020-03-27,cucumber,1839.12,579076.5
2020-03-28,cucumber,1853.81,555444.0
2020-03-30,cucumber,1743.23,832053.7
2020-03-31,cucumber,2059.02,441042.18
2020-04-01,cucumber,1875.99,528881.54
2020-04-02,cucumber,1879.78,523997.78
2020-04-03,cucumber,1999.99,541330.0
2020-04-04,cucumber,2037.0,540451.7
2020-04-06,cucumber,1813.67,1031624.0
2020-04-07,cucumber,1696.43,583560.24
2020-04-08,cucumber,1523.72,709177.19
2020-04-09,cucumber,1440.84,662065.0
2020-04-10,cucumber,1477.53,741686.51
2020-04-11,cucumber,1417.08,759541.24
2020-04-13,cucumber,1267.6,1361533.76
2020-04-14,cucumber,1244.37,749786.82
2020-04-15,cucumber,1243.1,739550.18
2020-04-16,cucumber,1392.02,720473.46
2020-04-17,cucumber,1333.52,620237.5
2020-04-18,cucumber,1165.11,920204.8
2020-04-20,cucumber,944.01,1473347.95
2020-04-21,cucumber,1143.05,751479.27
2020-04-22,cucumber,1243.18,725242.16
2020-04-23,cucumber,1288.4,634364.0
2020-04-24,cucumber,1325.96,575054.33
2020-04-25,cucumber,1360.43,686617.0
2020-04-27,cucumber,1333.9,1304457.93
2020-04-28,cucumber,1566.35,803089.0
2020-04-29,cucumber,1365.97,906181.11
2020-04-30,cucumber,1257.85,888908.04
2020-05-01,cucumber,1165.45,1005921.0
2020-05-02,cucumber,921.14,1163145.28
2020-05-04,cucumber,822.58,2000988.0
2020-05-05,cucumber,779.22,1194406.6
2020-05-06,cucumber,801.78,1046842.12
2020-05-07,cucumber,875.23,899284.0
2020-05-08,cucumber,866.44,633944.91
2020-05-09,cucumber,997.42,860727.11
2020-05-11,cucumber,1260.0,1120018.7
2020-05-12,cucumber,1366.52,621582.5
2020-05-13,cucumber,1503.58,695176.22
2020-05-14,cucumber,1607.85,674922.1
2020-05-15,cucumber,1618.22,839726.42
2020-05-16,cucumber,1285.49,1042312.1
2020-05-18,cucumber,1253.0,1235187.75
2020-05-19,cucumber,1183.78,937060.11
2020-05-20,cucumber,1233.0,860172.7
2020-05-21,cucumber,1271.71,742987.42
2020-05-22,cucumber,1355.33,765157.0
2020-05-23,cucumber,1375.52,872154.56
2020-05-25,cucumber,1360.78,1488631.76
2020-05-26,cucumber,1304.49,975822.0
2020-05-27,cucumber,1332.45,949017.75
2020-05-28,cucumber,1394.43,907500.62
2020-05-29,cucumber,1432.92,1038972.2
2020-05-30,cucumber,1231.66,1227880.32
2020-06-01,cucumber,958.21,2125127.88
2020-06-02,cucumber,1000.44,1276800.81
2020-06-03,cucumber,1072.43,1070084.5
2020-06-04,cucumber,1035.69,1123522.27
2020-06-05,cucumber,1015.89,1209468.98
2020-06-06,cucumber,976.5,1366475.2
2020-06-08,cucumber,925.81,1994018.0
2020-06-09,cucumber,997.56,1253843.4
2020-06-10,cucumber,1186.41,765331.0
2020-06-11,cucumber,1424.25,950767.0
2020-06-12,cucumber,1536.74,980109.0
2020-06-13,cucumber,1561.66,1059683.8
2020-06-15,cucumber,1460.65,1179932.5
2020-06-16,cucumber,1318.65,1045543.08
2020-06-17,cucumber,1288.57,887428.9
2020-06-18,cucumber,1431.74,804141.4
2020-06-19,cucumber,1640.7,760296.5
2020-06-20,cucumber,2041.28,510673.56
2020-06-22,cucumber,1580.3,1187619.1
2020-06-23,cucumber,1341.46,987069.0
2020-06-24,cucumber,1330.88,1021893.5
2020-06-25,cucumber,1281.74,985450.5
2020-06-26,cucumber,1151.66,846517.18
2020-06-27,cucumber,1252.78,734943.5
2020-06-29,cucumber,1458.31,872472.0
2020-06-30,cucumber,1926.01,339391.0
2020-07-01,cucumber,1889.29,511197.0
2020-07-02,cucumber,1863.05,437208.0
2020-07-03,cucumber,1999.63,455834.0
2020-07-04,cucumber,1976.12,551660.0
2020-07-06,cucumber,1779.06,980301.45
2020-07-07,cucumber,1546.86,615760.0
2020-07-08,cucumber,1453.7,604189.0
2020-07-09,cucumber,1418.54,546973.26
2020-07-10,cucumber,1447.51,577080.6
2020-07-11,cucumber,1342.16,648951.0
2020-07-13,cucumber,1246.37,930815.8
2020-07-14,cucumber,1290.03,500104.3
2020-07-15,cucumber,1352.31,492086.1
2020-07-16,cucumber,1492.61,401226.5
2020-07-17,cucumber,1651.39,386237.5
2020-07-18,cucumber,1646.3,452136.6
2020-07-20,cucumber,1583.42,719660.4
2020-07-21,cucumber,1401.53,509195.0
2020-07-22,cucumber,1340.99,362235.11
2020-07-23,cucumber,1275.85,469888.5
2020-07-24,cucumber,1075.63,514694.9
2020-07-25,cucumber,1016.55,443067.09
2020-07-27,cucumber,1429.07,536798.7
2020-07-28,cucumber,2052.71,327049.4
2020-07-29,cucumber,1866.04,365948.9
2020-07-30,cucumber,2008.39,330399.8
2020-07-31,cucumber,2121.33,420138.0
2020-08-01,cucumber,1442.32,60310.9
2020-08-03,cucumber,1579.06,642102.0
2020-08-04,cucumber,1510.58,403909.02
2020-08-05,cucumber,1548.3,375148.13
2020-08-06,cucumber,1696.85,316520.44
2020-08-07,cucumber,2168.7,293749.8
2020-08-08,cucumber,2000.95,328483.04
2020-08-10,cucumber,2544.81,338866.06
2020-08-11,cucumber,3017.05,231016.84
2020-08-12,cucumber,3228.31,158062.26
2020-08-13,cucumber,3147.29,213484.8
2020-08-14,cucumber,3261.66,220729.86
2020-08-15,cucumber,3371.35,281860.4
2020-08-17,cucumber,2826.62,417967.6
2020-08-18,cucumber,2347.5,264769.2
2020-08-19,cucumber,2287.46,277841.8
2020-08-20,cucumber,2699.14,252035.6
2020-08-21,cucumber,3332.78,276561.5
2020-08-22,cucumber,3521.25,308143.8
2020-08-24,cucumber,3100.36,453086.7
2020-08-25,cucumber,3068.88,278199.5
2020-08-26,cucumber,2812.16,331044.4
2020-08-27,cucumber,2791.46,321762.3
2020-08-28,cucumber,2616.56,341560.2
2020-08-29,cucumber,2242.37,380187.6
2020-08-31,cucumber,1824.4,530042.4
2020-09-01,cucumber,2103.13,311324.0
2020-09-02,cucumber,2401.17,292436.5
2020-09-03,cucumber,2741.36,251994.0
2020-09-04,cucumber,2899.96,238987.2
2020-09-05,cucumber,3051.69,237568.7
2020-09-07,cucumber,3402.04,242390.07
2020-09-08,cucumber,3640.53,191534.0
2020-09-09,cucumber,3016.78,222556.1
2020-09-10,cucumber,3266.7,189034.5
2020-09-11,cucumber,3407.56,229520.7
2020-09-12,cucumber,3304.11,269997.62
2020-09-14,cucumber,2913.08,425466.3
2020-09-15,cucumber,3044.48,253054.0
2020-09-16,cucumber,2865.52,310553.0
2020-09-17,cucumber,2569.87,301952.6
2020-09-18,cucumber,2313.52,320165.9
2020-09-19,cucumber,2443.72,293172.3
2020-09-21,cucumber,2910.63,426669.5
2020-09-22,cucumber,3288.75,253885.2
2020-09-23,cucumber,3110.46,282322.81
2020-09-24,cucumber,3002.43,272590.3
2020-09-25,cucumber,3002.33,301268.77
2020-09-26,cucumber,3071.32,317680.8
2020-09-27,cucumber,3707.02,285.0
2020-09-28,cucumber,2874.48,534131.6
2020-09-29,cucumber,2805.55,359814.6
2020-09-30,cucumber,1846.51,370617.8
2020-10-05,cucumber,1023.85,1151913.1
2020-10-06,cucumber,1344.25,517090.14
2020-10-07,cucumber,1371.74,436194.5
2020-10-08,cucumber,1261.46,408213.97
2020-10-09,cucumber,1207.44,425079.68
2020-10-10,cucumber,1241.6,472290.06
2020-10-12,cucumber,1340.47,607420.8
2020-10-13,cucumber,1312.68,362077.56
2020-10-14,cucumber,1240.83,415699.8
2020-10-15,cucumber,1279.91,324172.36
2020-10-16,cucumber,1326.28,251004.4
2020-10-17,cucumber,1263.56,361162.74
2020-10-19,cucumber,1326.76,513894.27
2020-10-20,cucumber,1320.97,345355.24
2020-10-21,cucumber,1215.82,417081.58
2020-10-22,cucumber,1135.63,396172.0
2020-10-23,cucumber,1071.65,425948.67
2020-10-24,cucumber,967.4,421275.56
2020-10-26,cucumber,1095.8,556113.28
2020-10-27,cucumber,1103.86,350685.85
2020-10-28,cucumber,1068.98,393341.56
2020-10-29,cucumber,1010.89,381034.56
2020-10-30,cucumber,943.29,375787.95
2020-10-31,cucumber,903.56,386290.65
2020-11-02,cucumber,973.36,532263.55
2020-11-03,cucumber,1035.12,335092.05
2020-11-04,cucumber,1174.33,341171.92
2020-11-05,cucumber,1281.86,269413.33
2020-11-06,cucumber,1295.59,274814.82
2020-11-07,cucumber,1193.83,327739.16
2020-11-09,cucumber,1212.44,457435.63
2020-11-10,cucumber,1322.01,229268.93
2020-11-11,cucumber,1246.04,292890.29
2020-11-12,cucumber,1315.27,215009.84
2020-11-13,cucumber,1301.91,287655.32
2020-11-14,cucumber,1309.58,252553.77
2020-11-16,cucumber,1394.61,404140.16
2020-11-17,cucumber,1500.75,249927.15
2020-11-18,cucumber,1468.7,268083.02
2020-11-19,cucumber,1400.07,247795.52
2020-11-20,cucumber,1311.02,262923.09
2020-11-21,cucumber,1283.82,267311.08
2020-11-23,cucumber,1379.78,346171.56
2020-11-24,cucumber,1733.11,185122.61
2020-11-25,cucumber,1823.82,238958.68
2020-11-26,cucumber,1750.09,191704.68
2020-11-27,cucumber,1918.23,231631.29
2020-11-28,cucumber,1992.33,208572.26
2020-11-30,cucumber,1960.02,319654.4
2020-12-01,cucumber,1765.17,165236.57
2020-12-02,cucumber,1845.1,177499.0
2020-12-03,cucumber,1921.22,125617.51
2020-12-04,cucumber,2263.16,171988.25
2020-12-05,cucumber,2438.33,164099.34
2020-12-07,cucumber,2417.34,302237.61
2020-12-08,cucumber,2283.05,190221.0
2020-12-09,cucumber,2099.07,210190.74
2020-12-10,cucumber,1990.81,185447.73
2020-12-11,cucumber,1923.41,244279.6
2020-12-12,cucumber,1785.34,245978.0
2020-12-14,cucumber,1736.18,398194.6
2020-12-15,cucumber,1608.67,184754.5
2020-12-16,cucumber,1528.6,246758.2
2020-12-17,cucumber,1484.08,154391.0
2020-12-18,cucumber,1548.13,233452.6
2020-12-19,cucumber,1739.91,193568.7
2020-12-21,cucumber,1984.73,333500.0
2020-12-22,cucumber,2215.19,170448.0
2020-12-23,cucumber,2309.49,189490.3
2020-12-24,cucumber,2331.17,173020.7
2020-12-25,cucumber,2411.37,183849.7
2020-12-26,cucumber,2379.07,191892.0
2020-12-28,cucumber,2583.93,332224.8
2020-12-29,cucumber,2754.46,172891.0
2020-12-30,cucumber,3297.81,212534.8
2020-12-31,cucumber,2758.68,247085.2
2021-01-02,cucumber,2487.61,1480.0
2021-01-04,cucumber,2316.06,520164.0
2021-01-05,cucumber,2526.63,161081.0
2021-01-06,cucumber,2812.83,217666.0
2021-01-07,cucumber,2622.4,156744.0
2021-01-08,cucumber,2358.31,187641.0
2021-01-09,cucumber,1969.34,157991.0
2021-01-11,cucumber,2324.07,281287.0
2021-01-12,cucumber,2494.57,114191.0
2021-01-13,cucumber,2688.05,165326.0
2021-01-14,cucumber,2889.4,154836.0
2021-01-15,cucumber,3358.79,177302.0
2021-01-16,cucumber,3634.27,192560.0
2021-01-18,cucumber,3854.52,336733.0
2021-01-19,cucumber,3413.04,143861.0
2021-01-20,cucumber,3094.91,210971.0
2021-01-21,cucumber,2893.51,149546.0
2021-01-22,cucumber,3047.92,202716.0
2021-01-23,cucumber,2885.93,185366.0
2021-01-25,cucumber,2859.36,334893.0
2021-01-26,cucumber,3055.52,159353.0
2021-01-27,cucumber,3257.55,189152.0
2021-01-28,cucumber,3359.81,165897.0
2021-01-29,cucumber,3416.84,177369.0
2021-01-30,cucumber,3402.05,174962.0
2021-02-01,cucumber,3581.02,308854.0
2021-02-02,cucumber,3546.2,138410.0
2021-02-03,cucumber,3722.96,209026.0
2021-02-04,cucumber,3762.44,146961.0
2021-02-05,cucumber,4096.38,191365.0
2021-02-06,cucumber,4209.58,169537.0
2021-02-08,cucumber,4403.01,363314.0
2021-02-09,cucumber,4246.74,207996.4
2021-02-10,cucumber,3820.11,283539.3
2021-02-11,cucumber,2832.35,171625.3
2021-02-15,cucumber,2391.1,640453.0
2021-02-16,cucumber,2358.87,231332.7
2021-02-17,cucumber,2113.38,304786.0
2021-02-18,cucumber,1919.06,201578.4
2021-02-19,cucumber,1991.09,244718.5
2021-02-20,cucumber,2080.91,225312.5
2021-02-22,cucumber,2250.23,447716.0
2021-02-23,cucumber,2458.37,236811.0
2021-02-24,cucumber,2676.53,299842.0
2021-02-25,cucumber,2618.09,258241.5
2021-02-26,cucumber,2450.87,287092.0
2021-02-27,cucumber,2361.52,264632.5
2021-03-01,cucumber,2374.21,452280.0
2021-03-02,cucumber,2495.73,212964.0
2021-03-03,cucumber,2537.36,285186.0
2021-03-04,cucumber,3010.06,188550.0
2021-03-05,cucumber,3443.78,250587.0
2021-03-06,cucumber,3520.8,271654.07
2021-03-08,cucumber,3010.25,528907.0
2021-03-09,cucumber,2968.44,279122.22
2021-03-10,cucumber,2757.13,309904.0
2021-03-11,cucumber,2793.39,298044.0
2021-03-12,cucumber,3004.76,341707.5
2021-03-13,cucumber,2674.67,376514.5
2021-03-15,cucumber,2563.52,600494.37
2021-03-16,cucumber,2548.09,315416.0
2021-03-17,cucumber,2507.32,414363.81
2021-03-18,cucumber,2517.47,352568.19
2021-03-19,cucumber,2411.59,458752.17
2021-03-20,cucumber,2263.0,478424.0
2021-03-22,cucumber,1838.08,854218.5
2021-03-23,cucumber,1739.8,408237.67
2021-03-24,cucumber,1964.41,428695.67
2021-03-25,cucumber,2157.71,417213.22
2022-11-24,cucumber,2033.1,178759.58
2022-11-25,cucumber,1972.91,232649.36
2022-11-26,cucumber,2129.73,187333.18
2022-11-28,cucumber,2368.28,333510.21
2022-11-29,cucumber,2437.83,190717.97
2022-11-30,cucumber,2568.63,205453.17
2022-12-01,cucumber,2432.45,195641.7
2022-12-02,cucumber,2390.41,192133.57
2022-12-03,cucumber,2141.33,214997.77
2022-12-05,cucumber,2375.74,337563.83
2022-12-06,cucumber,2469.44,150475.2
2022-12-07,cucumber,2476.6,227548.39
2022-12-08,cucumber,2583.73,139961.16
2022-12-09,cucumber,2484.95,213016.41
2022-12-10,cucumber,2452.04,163665.46
2022-12-12,cucumber,2589.01,337860.85
2022-12-13,cucumber,2765.95,169157.0
2022-12-14,cucumber,2914.65,186476.12
2022-12-15,cucumber,3014.34,153751.0
2022-12-16,cucumber,2896.05,163130.61
2022-12-17,cucumber,2802.32,182289.0
2022-12-19,cucumber,2891.2,305918.95
2022-12-20,cucumber,3005.59,130953.1
2022-12-21,cucumber,3165.17,188761.0
2022-12-22,cucumber,3449.62,144527.0
2022-12-23,cucumber,3353.41,191278.0
2022-12-24,cucumber,3074.86,146212.0
2022-12-26,cucumber,3161.59,298179.0
2022-12-27,cucumber,3195.71,154371.0
2022-12-28,cucumber,3407.15,182459.0
2022-12-29,cucumber,3495.29,174691.1
2022-12-30,cucumber,3913.74,189769.0
2022-12-31,cucumber,3575.97,203358.0
2023-01-02,cucumber,3473.94,5686.0
2023-01-03,cucumber,3433.66,408582.0
2023-01-04,cucumber,3204.89,198334.0
2023-01-05,cucumber,3087.6,196836.0
2023-01-06,cucumber,2986.71,186690.6
2023-01-07,cucumber,3093.13,188522.0
2023-01-09,cucumber,3242.01,333728.0
2023-01-10,cucumber,3250.65,163231.0
2023-01-11,cucumber,3580.59,169900.0
2023-01-12,cucumber,3653.91,158311.0
2023-01-13,cucumber,3954.05,197292.0
2023-01-14,cucumber,4131.95,181193.0
2023-01-16,cucumber,4325.2,300190.0
2023-01-17,cucumber,4509.88,118271.1
2023-01-18,cucumber,5495.76,172177.5
2023-01-19,cucumber,6001.75,168208.0
2023-01-20,cucumber,5429.01,272275.0
2023-01-21,cucumber,3487.87,166558.0
2023-01-25,cucumber,2845.58,391859.0
2023-01-26,cucumber,3581.91,124217.2
2023-01-27,cucumber,4039.84,159221.0
2023-01-28,cucumber,4165.58,120038.0
2023-01-30,cucumber,4755.42,238738.5
2023-01-31,cucumber,4845.7,132902.0
2023-02-01,cucumber,4888.02,168774.5
2023-02-02,cucumber,4767.72,170520.0
2023-02-03,cucumber,4497.58,199238.1
2023-02-04,cucumber,3697.74,204807.0
2023-02-06,cucumber,3416.77,370747.0
2023-02-07,cucumber,3303.8,174223.0
2023-02-08,cucumber,3081.21,220326.0
2023-02-09,cucumber,3099.54,156673.0
2023-02-10,cucumber,3297.14,206235.0
2023-02-11,cucumber,3398.6,181763.0
2023-02-13,cucumber,3645.11,324728.0
2023-02-14,cucumber,4052.4,146476.0
2023-02-15,cucumber,4453.85,173793.0
2023-02-16,cucumber,4988.25,144206.0
2023-02-17,cucumber,4998.71,184235.0
2023-02-18,cucumber,4661.45,172127.0
2023-02-20,cucumber,4386.83,316571.5
2023-02-21,cucumber,4665.12,140191.1
2023-02-22,cucumber,4799.86,179841.0
2023-02-23,cucumber,4708.54,159821.0
2023-02-24,cucumber,4363.01,219849.0
2023-02-25,cucumber,3840.34,189631.0
2023-02-27,cucumber,3587.56,390394.6
2023-02-28,cucumber,4534.3,173862.0
2023-03-01,cucumber,4542.59,233433.0
2023-03-02,cucumber,4651.27,230094.0
2023-03-03,cucumber,4409.92,270681.0
2023-03-04,cucumber,4177.41,259194.0
2023-03-06,cucumber,3398.07,482736.2
2023-03-07,cucumber,3464.82,262696.0
2023-03-08,cucumber,3239.88,290844.0
2023-03-09,cucumber,2996.18,284833.0
2023-03-10,cucumber,2673.01,366382.0
2023-03-11,cucumber,2742.04,311936.25
2023-03-13,cucumber,2954.32,591113.36
2023-03-14,cucumber,3407.75,308716.0
2023-03-15,cucumber,3324.74,321332.19
2023-03-16,cucumber,3228.77,298084.0
2023-03-17,cucumber,3299.32,343318.0
2023-03-18,cucumber,3250.97,337682.0
2023-03-20,cucumber,3102.74,553824.9
2023-03-21,cucumber,3141.78,324797.0
2023-03-22,cucumber,3106.56,395326.0
2023-03-23,cucumber,3055.26,365461.0
2023-03-24,cucumber,2872.53,502891.67
2023-03-25,cucumber,2707.0,465840.14
2023-03-27,cucumber,2503.32,819750.22
2023-03-28,cucumber,2825.53,424699.0
2023-03-29,cucumber,2907.57,445000.42
2023-03-30,cucumber,2671.54,444157.39
2023-03-31,cucumber,2686.55,453613.1
2023-04-01,cucumber,2683.76,493329.31
2023-04-03,cucumber,2475.03,919701.99
2023-04-04,cucumber,2357.18,576597.29
2023-04-05,cucumber,2084.65,713062.0
2023-04-06,cucumber,1915.39,634900.32
2023-04-07,cucumber,1803.2,663186.16
2023-04-08,cucumber,2094.56,520648.1
2023-04-10,cucumber,2196.34,964936.1
2023-04-11,cucumber,2152.06,623289.26
2023-04-12,cucumber,2107.87,655638.1
2023-04-13,cucumber,2166.44,614835.5
2023-04-14,cucumber,2498.86,549079.28
2023-04-15,cucumber,2420.57,618715.0
2023-04-17,cucumber,2039.51,1192606.6
2023-04-18,cucumber,1949.24,637322.4
2023-04-19,cucumber,1930.15,718041.7
2023-04-20,cucumber,1952.42,707880.7
2023-04-21,cucumber,1873.08,805320.4
2023-04-22,cucumber,1678.28,871036.6
2023-04-24,cucumber,1637.37,1352409.0
2023-04-25,cucumber,1724.73,797742.6
2023-04-26,cucumber,2001.09,662516.3
2023-04-27,cucumber,2334.29,580735.6
2023-04-28,cucumber,2575.75,523872.0
2023-04-29,cucumber,2717.73,594465.0
2023-05-01,cucumber,2404.41,1196848.0
2023-05-02,cucumber,2111.02,710043.6
2023-05-03,cucumber,2109.18,765269.0
2023-05-04,cucumber,1994.99,943190.0
2023-05-05,cucumber,1701.86,1149381.5
